======================================================================
  HMOA EXPERIMENT — pop=200, iter=1000, kmax=5, drones=3, wbl=0.2
  Workers: 15  |  Pending: 20
  Started: 2026-06-27 11:03:46
======================================================================
  [n20w80_005] n20w80_005 HMOA 6/15: PF=500, cost=[3887,6653], sat=[1.0,16.0], 172s
  [n40w80_005] n40w80_005 HMOA 5/15: PF=500, cost=[4897,6642], sat=[12.9,19.0], 240s
  [n40w80_004] n40w80_004 HMOA 7/15: PF=500, cost=[4791,7239], sat=[1.0,6.0], 159s
  [n40w80_003] n40w80_003 HMOA 10/15: PF=500, cost=[4903,4903], sat=[1.0,1.0], 86s
  [n20w80_003] n20w80_003 HMOA 8/15: PF=500, cost=[4239,9368], sat=[2.0,11.7], 131s
  [n20w80_002] n20w80_002 HMOA 6/15: PF=500, cost=[3645,8853], sat=[5.7,9.6], 172s
  [n20w80_004] n20w80_004 HMOA 7/15: PF=500, cost=[3756,7778], sat=[7.3,13.0], 140s
  [n60w80_002] n60w80_002 HMOA 4/15: PF=500, cost=[6235,9335], sat=[3.6,8.9], 316s
  [n40w80_002] n40w80_002 HMOA 6/15: PF=500, cost=[4719,8425], sat=[11.0,16.0], 183s
  [n40w80_001] n40w80_001 HMOA 8/15: PF=500, cost=[6617,8396], sat=[8.0,10.7], 153s
  [n20w80_001] n20w80_001 HMOA 8/15: PF=500, cost=[4085,7717], sat=[2.5,12.0], 139s
  [n20w80_005] n20w80_005 HMOA 7/15: PF=500, cost=[3885,6213], sat=[1.0,15.0], 157s
  [n40w80_003] n40w80_003 HMOA 11/15: PF=500, cost=[5039,5699], sat=[0.0,1.0], 115s
  [n60w80_005] n60w80_005 HMOA 3/15: PF=500, cost=[6133,14057], sat=[3.0,20.0], 292s
  [n40w80_005] n40w80_005 HMOA 6/15: PF=500, cost=[5043,7363], sat=[14.5,19.8], 163s
  [n20w80_003] n20w80_003 HMOA 9/15: PF=500, cost=[3837,9404], sat=[5.0,12.0], 144s
  [n60w80_004] n60w80_004 HMOA 4/15: PF=500, cost=[7008,11996], sat=[2.7,18.4], 361s
  [n40w80_004] n40w80_004 HMOA 8/15: PF=500, cost=[5010,6841], sat=[0.0,5.0], 175s
  [n60w80_001] n60w80_001 HMOA 4/15: PF=500, cost=[6484,14833], sat=[10.0,18.8], 357s
  [n60w80_003] n60w80_003 HMOA 4/15: PF=500, cost=[6530,12757], sat=[0.0,21.6], 378s
  [n20w80_004] n20w80_004 HMOA 8/15: PF=500, cost=[3651,6276], sat=[7.3,12.9], 146s
  [n20w80_001] n20w80_001 HMOA 9/15: PF=500, cost=[4150,6481], sat=[6.0,12.0], 121s
  [n20w80_002] n20w80_002 HMOA 7/15: PF=500, cost=[3428,7843], sat=[3.0,10.9], 173s
  [n40w80_001] n40w80_001 HMOA 9/15: PF=500, cost=[6978,9052], sat=[6.0,9.1], 148s
  [n40w80_003] n40w80_003 HMOA 12/15: PF=500, cost=[4809,6613], sat=[0.0,1.0], 123s
  [n40w80_002] n40w80_002 HMOA 7/15: PF=500, cost=[4184,9846], sat=[8.0,16.0], 167s
  [n20w80_005] n20w80_005 HMOA 8/15: PF=500, cost=[3908,6113], sat=[1.0,16.0], 158s
  [n20w80_003] n20w80_003 HMOA 10/15: PF=500, cost=[3838,6106], sat=[1.1,9.0], 122s
  [n40w80_004] n40w80_004 HMOA 9/15: PF=500, cost=[4912,5105], sat=[2.0,4.0], 124s
  [n60w80_002] n60w80_002 HMOA 5/15: PF=500, cost=[6153,7328], sat=[2.6,6.9], 284s
  [n20w80_002] n20w80_002 HMOA 8/15: PF=500, cost=[3732,8085], sat=[5.8,8.5], 142s
  [n20w80_001] n20w80_001 HMOA 10/15: PF=500, cost=[3943,8072], sat=[1.0,15.0], 152s
  [n40w80_003] n40w80_003 HMOA 13/15: PF=500, cost=[4778,6606], sat=[0.0,1.0], 116s
  [n40w80_001] n40w80_001 HMOA 10/15: PF=500, cost=[6479,8281], sat=[2.0,8.0], 129s
  [n20w80_004] n20w80_004 HMOA 9/15: PF=500, cost=[3792,8145], sat=[7.1,13.8], 161s
  [n40w80_005] n40w80_005 HMOA 7/15: PF=500, cost=[5444,13809], sat=[13.4,23.0], 254s
  [n20w80_003] n20w80_003 HMOA 11/15: PF=500, cost=[3838,5070], sat=[1.1,7.0], 108s
  [n60w80_003] n60w80_003 HMOA 5/15: PF=500, cost=[6401,7321], sat=[0.0,16.0], 211s
  [n60w80_001] n60w80_001 HMOA 5/15: PF=500, cost=[6164,8163], sat=[8.9,16.0], 223s
  [n40w80_004] n40w80_004 HMOA 10/15: PF=500, cost=[4864,5279], sat=[1.0,10.0], 123s
  [n20w80_005] n20w80_005 HMOA 9/15: PF=500, cost=[3929,6936], sat=[1.0,16.5], 166s
  [n40w80_002] n40w80_002 HMOA 8/15: PF=500, cost=[3999,8452], sat=[4.1,16.0], 209s
  [n40w80_003] n40w80_003 HMOA 14/15: PF=500, cost=[4735,4912], sat=[0.0,1.0], 103s
  [n60w80_005] n60w80_005 HMOA 4/15: PF=500, cost=[6098,11551], sat=[2.0,20.7], 366s
  [n20w80_004] n20w80_004 HMOA 10/15: PF=500, cost=[3736,5833], sat=[7.9,11.9], 137s
