======================================================================
  HMOA EXPERIMENT — pop=200, iter=500, kmax=5, drones=3, wbl=0.2
  Workers: 20  |  Pending: 20
  Started: 2026-07-07 13:30:55
======================================================================
  [n40w80_004] n40w80_004 HMOA 10/15: PF=500, cost=[5097,8053], sat=[1.6,4.6], 103s
  [n60w80_005] n60w80_005 HMOA 4/15: PF=500, cost=[6035,16533], sat=[5.0,17.8], 175s
  [n20w80_003] n20w80_003 HMOA 13/15: PF=500, cost=[4252,6137], sat=[3.0,7.0], 73s
  [n60w80_003] n60w80_003 HMOA 5/15: PF=500, cost=[7024,14480], sat=[10.0,19.0], 155s
  [n40w80_003] n40w80_003 noLS 4/15: PF=500, cost=[5097,5810], sat=[0.0,1.0], 52s
  [n40w80_002] n40w80_002 HMOA 8/15: PF=500, cost=[4468,7975], sat=[10.0,14.3], 85s
  [n40w80_005] n40w80_005 HMOA 8/15: PF=500, cost=[5447,9826], sat=[16.6,22.0], 157s
  [n60w80_001] n60w80_001 HMOA 6/15: PF=500, cost=[6267,14412], sat=[10.0,16.0], 192s
  [n20w80_002] n20w80_002 HMOA 11/15: PF=500, cost=[3482,6284], sat=[6.3,9.8], 66s
  [n20w80_005] n20w80_005 HMOA 9/15: PF=500, cost=[3931,6379], sat=[1.0,13.0], 101s
  [n80w80_003] n80w80_003 HMOA 4/15: PF=500, cost=[7240,15157], sat=[5.0,26.3], 249s
  [n20w80_003] n20w80_003 HMOA 14/15: PF=500, cost=[3838,4079], sat=[1.1,7.0], 59s
  [n20w80_004] n20w80_004 HMOA 10/15: PF=500, cost=[4281,5708], sat=[7.1,11.8], 82s
  [n40w80_003] n40w80_003 noLS 5/15: PF=500, cost=[5121,7762], sat=[0.0,1.0], 58s
  [n40w80_004] n40w80_004 HMOA 11/15: PF=500, cost=[5120,5582], sat=[1.0,6.0], 84s
  [n80w80_005] n80w80_005 HMOA 5/15: PF=500, cost=[7374,8774], sat=[8.0,24.4], 157s
  [n40w80_001] n40w80_001 HMOA 14/15: PF=500, cost=[6285,9196], sat=[2.0,8.6], 106s
  [n60w80_004] n60w80_004 HMOA 6/15: PF=500, cost=[7050,10856], sat=[1.6,18.1], 180s
  [n20w80_001] n20w80_001 HMOA 12/15: PF=500, cost=[3922,8726], sat=[1.0,14.4], 103s
  [n40w80_002] n40w80_002 HMOA 9/15: PF=500, cost=[5366,7907], sat=[9.1,15.3], 93s
  [n40w80_005] n40w80_005 HMOA 9/15: PF=500, cost=[5539,10926], sat=[15.0,20.0], 82s
  [n20w80_005] n20w80_005 HMOA 10/15: PF=500, cost=[3909,6162], sat=[1.0,17.0], 79s
  [n20w80_002] n20w80_002 HMOA 12/15: PF=500, cost=[3465,7927], sat=[4.3,8.8], 81s
  [n20w80_003] n20w80_003 HMOA 15/15: PF=500, cost=[3838,5827], sat=[1.1,8.0], 61s
  [n80w80_004] n80w80_004 HMOA 5/15: PF=500, cost=[7296,13288], sat=[15.0,28.0], 200s
  [n40w80_004] n40w80_004 HMOA 12/15: PF=500, cost=[4869,6899], sat=[4.0,5.0], 59s
  [n40w80_003] n40w80_003 noLS 6/15: PF=500, cost=[5090,6154], sat=[0.0,1.0], 70s
  [n40w80_001] n40w80_001 HMOA 15/15: PF=500, cost=[6293,7972], sat=[2.0,8.3], 64s
  [n20w80_004] n20w80_004 HMOA 11/15: PF=500, cost=[3717,5182], sat=[7.3,11.8], 83s
  [n60w80_002] n60w80_002 HMOA 7/15: PF=500, cost=[6428,7893], sat=[2.6,7.6], 171s
  [n60w80_001] n60w80_001 HMOA 7/15: PF=500, cost=[6200,10137], sat=[11.5,14.0], 133s
  [n60w80_003] n60w80_003 HMOA 6/15: PF=500, cost=[6958,8819], sat=[8.2,18.0], 159s
  [n20w80_001] n20w80_001 HMOA 13/15: PF=500, cost=[4150,8119], sat=[6.0,10.0], 83s
  [n80w80_001] n80w80_001 HMOA 5/15: PF=500, cost=[7640,13991], sat=[2.0,12.0], 240s
  [n40w80_003] n40w80_003 noLS 7/15: PF=500, cost=[5016,6260], sat=[0.0,1.0], 50s
  [n20w80_003] n20w80_003 noLS 1/15: PF=500, cost=[4239,7029], sat=[2.0,9.0], 69s
  [n20w80_002] n20w80_002 HMOA 13/15: PF=500, cost=[3412,5686], sat=[2.7,8.6], 85s
  [n40w80_005] n40w80_005 HMOA 10/15: PF=500, cost=[5458,12725], sat=[11.4,20.9], 97s
  [n80w80_004] n80w80_004 HMOA 6/15: PF=484, cost=[6338,6423], sat=[24.7,25.8], 80s
  [n20w80_005] n20w80_005 HMOA 11/15: PF=500, cost=[3908,7019], sat=[1.0,14.3], 90s
  [n60w80_004] n60w80_004 HMOA 7/15: PF=500, cost=[6711,9406], sat=[6.9,15.6], 125s
  [n80w80_002] n80w80_002 HMOA 5/15: PF=500, cost=[8565,12163], sat=[4.0,24.9], 354s
  [n20w80_004] n20w80_004 HMOA 12/15: PF=500, cost=[3779,5184], sat=[7.1,12.9], 70s
  [n60w80_005] n60w80_005 HMOA 5/15: PF=500, cost=[6025,13160], sat=[5.0,29.0], 232s
  [n20w80_001] n20w80_001 HMOA 14/15: PF=500, cost=[4131,7669], sat=[6.0,13.4], 67s
  [n40w80_002] n40w80_002 HMOA 10/15: PF=500, cost=[5364,7204], sat=[4.4,13.0], 136s
  [n40w80_001] n40w80_001 noLS 1/15: PF=500, cost=[6459,10912], sat=[1.0,7.0], 94s
  [n20w80_003] n20w80_003 noLS 2/15: PF=500, cost=[4247,7804], sat=[6.0,9.0], 57s
  [n40w80_004] n40w80_004 HMOA 13/15: PF=500, cost=[5051,8590], sat=[1.0,8.0], 116s
  [n40w80_003] n40w80_003 noLS 8/15: PF=500, cost=[5086,7838], sat=[0.0,1.0], 69s
  [n20w80_002] n20w80_002 HMOA 14/15: PF=500, cost=[3384,6640], sat=[4.0,8.8], 70s
  [n20w80_005] n20w80_005 HMOA 12/15: PF=500, cost=[3909,6076], sat=[1.0,11.5], 66s
  [n80w80_005] n80w80_005 HMOA 6/15: PF=500, cost=[6996,8865], sat=[26.3,32.8], 192s
  [n80w80_001] n80w80_001 HMOA 6/15: PF=500, cost=[7394,8953], sat=[9.0,11.0], 107s
  [n80w80_003] n80w80_003 HMOA 5/15: PF=500, cost=[7073,19455], sat=[7.0,18.0], 238s
