======================================================================
  HMOA EXPERIMENT — pop=200, iter=500, kmax=5, drones=3, wbl=0.2
  Workers: 20  |  Pending: 20
  Started: 2026-07-14 23:05:00
======================================================================
  [n20w80_002] n20w80_002 HMOA 6/15: PF=500, cost=[3807,4869], sat=[6.0,8.0], 73s
  [n20w80_004] n20w80_004 HMOA 6/15: PF=500, cost=[3729,7797], sat=[7.3,14.9], 89s
  [n40w80_003] n40w80_003 HMOA 10/15: PF=250, cost=[4673,4828], sat=[0.0,1.0], 53s
  [n20w80_005] n20w80_005 HMOA 6/15: PF=500, cost=[3885,7185], sat=[1.0,14.0], 124s
  [n60w80_002] n60w80_002 HMOA 3/15: PF=500, cost=[6453,9174], sat=[3.6,7.9], 197s
  [n20w80_003] n20w80_003 HMOA 8/15: PF=500, cost=[4239,8834], sat=[2.0,11.7], 74s
  [n60w80_001] n60w80_001 HMOA 4/15: PF=500, cost=[6296,14527], sat=[9.0,17.0], 147s
  [n40w80_005] n40w80_005 HMOA 6/15: PF=500, cost=[5421,6503], sat=[10.4,19.0], 96s
  [n40w80_003] n40w80_003 HMOA 11/15: PF=296, cost=[4760,4760], sat=[0.0,0.0], 39s
  [n40w80_004] n40w80_004 HMOA 6/15: PF=500, cost=[4987,5472], sat=[0.0,10.0], 84s
  [n40w80_001] n40w80_001 HMOA 8/15: PF=500, cost=[6412,8706], sat=[5.0,8.0], 75s
  [n40w80_002] n40w80_002 HMOA 6/15: PF=500, cost=[4334,7437], sat=[10.0,17.5], 134s
  [n60w80_004] n60w80_004 HMOA 3/15: PF=500, cost=[7048,11094], sat=[6.0,18.0], 235s
  [n20w80_001] n20w80_001 HMOA 7/15: PF=500, cost=[4075,7383], sat=[2.5,14.0], 120s
  [n20w80_002] n20w80_002 HMOA 7/15: PF=500, cost=[3465,5473], sat=[4.3,9.0], 83s
  [n80w80_005] n80w80_005 HMOA 3/15: PF=500, cost=[6510,11962], sat=[6.1,24.0], 242s
  [n20w80_003] n20w80_003 HMOA 9/15: PF=500, cost=[4049,7006], sat=[7.0,9.0], 67s
  [n20w80_005] n20w80_005 HMOA 7/15: PF=500, cost=[3933,6203], sat=[2.0,14.0], 79s
  [n20w80_004] n20w80_004 HMOA 7/15: PF=500, cost=[3789,7717], sat=[7.1,14.8], 90s
  [n80w80_001] n80w80_001 HMOA 4/15: PF=500, cost=[7200,9424], sat=[4.0,16.6], 162s
  [n40w80_001] n40w80_001 HMOA 9/15: PF=500, cost=[6333,8779], sat=[2.0,8.0], 59s
  [n60w80_003] n60w80_003 HMOA 4/15: PF=500, cost=[6916,9553], sat=[0.0,16.0], 207s
  [n40w80_003] n40w80_003 HMOA 12/15: PF=500, cost=[5104,5708], sat=[0.0,1.0], 80s
  [n40w80_004] n40w80_004 HMOA 7/15: PF=500, cost=[4751,4952], sat=[0.0,4.0], 93s
  [n20w80_004] n20w80_004 HMOA 8/15: PF=500, cost=[3795,6442], sat=[7.1,11.2], 64s
  [n20w80_001] n20w80_001 HMOA 8/15: PF=500, cost=[4131,8861], sat=[6.0,13.0], 91s
  [n40w80_002] n40w80_002 HMOA 7/15: PF=500, cost=[5292,7039], sat=[2.0,12.0], 97s
  [n40w80_005] n40w80_005 HMOA 7/15: PF=500, cost=[5346,7703], sat=[8.9,17.2], 124s
  [n20w80_002] n20w80_002 HMOA 8/15: PF=500, cost=[3429,6796], sat=[4.0,12.3], 85s
  [n60w80_001] n60w80_001 HMOA 5/15: PF=500, cost=[6260,11283], sat=[9.0,13.3], 141s
  [n40w80_003] n40w80_003 HMOA 13/15: PF=270, cost=[4668,4910], sat=[0.0,1.0], 36s
  [n20w80_003] n20w80_003 HMOA 10/15: PF=500, cost=[3838,7036], sat=[1.1,9.0], 79s
  [n20w80_005] n20w80_005 HMOA 8/15: PF=500, cost=[3909,5683], sat=[1.0,11.5], 80s
  [n80w80_004] n80w80_004 HMOA 4/15: PF=500, cost=[5643,7222], sat=[18.0,23.6], 210s
  [n60w80_002] n60w80_002 HMOA 4/15: PF=500, cost=[6429,13504], sat=[3.6,8.5], 191s
  [n80w80_002] n80w80_002 HMOA 3/15: PF=500, cost=[7444,13144], sat=[5.0,20.4], 328s
  [n40w80_003] n40w80_003 HMOA 14/15: PF=500, cost=[4667,5860], sat=[0.0,1.0], 53s
  [n20w80_001] n20w80_001 HMOA 9/15: PF=500, cost=[4131,6320], sat=[6.0,11.4], 60s
  [n40w80_001] n40w80_001 HMOA 10/15: PF=500, cost=[6008,7698], sat=[1.0,10.0], 96s
  [n20w80_003] n20w80_003 HMOA 11/15: PF=500, cost=[4247,5600], sat=[6.0,8.0], 68s
  [n60w80_004] n60w80_004 HMOA 4/15: PF=500, cost=[7141,8281], sat=[7.0,12.7], 171s
  [n20w80_004] n20w80_004 HMOA 9/15: PF=500, cost=[3706,5149], sat=[7.3,11.8], 81s
  [n20w80_002] n20w80_002 HMOA 9/15: PF=500, cost=[3472,10148], sat=[5.0,9.4], 80s
  [n80w80_003] n80w80_003 HMOA 3/15: PF=500, cost=[7452,12279], sat=[11.0,26.1], 258s
  [n20w80_005] n20w80_005 HMOA 9/15: PF=500, cost=[3919,5879], sat=[1.0,12.0], 82s
  [n60w80_005] n60w80_005 HMOA 3/15: PF=500, cost=[6779,14417], sat=[4.0,28.0], 389s
  [n40w80_004] n40w80_004 HMOA 8/15: PF=500, cost=[4751,7241], sat=[0.8,7.0], 118s
  [n40w80_003] n40w80_003 HMOA 15/15: PF=416, cost=[4665,4665], sat=[0.0,0.0], 51s
  [n80w80_001] n80w80_001 HMOA 5/15: PF=500, cost=[7745,10159], sat=[4.0,13.5], 177s
  [n60w80_003] n60w80_003 HMOA 5/15: PF=500, cost=[7015,7426], sat=[9.4,17.0], 147s
  [n40w80_002] n40w80_002 HMOA 8/15: PF=500, cost=[4377,9627], sat=[11.0,16.9], 118s
  [n40w80_005] n40w80_005 HMOA 8/15: PF=500, cost=[5427,7085], sat=[10.4,19.8], 120s
  [n20w80_001] n20w80_001 HMOA 10/15: PF=500, cost=[4131,8082], sat=[6.0,12.0], 78s
  [n40w80_001] n40w80_001 HMOA 11/15: PF=500, cost=[6406,6648], sat=[7.0,9.0], 79s
  [n20w80_003] n20w80_003 HMOA 12/15: PF=500, cost=[3838,5306], sat=[1.1,8.0], 65s
  [n20w80_002] n20w80_002 HMOA 10/15: PF=500, cost=[3442,7002], sat=[5.3,8.0], 68s
  [n20w80_004] n20w80_004 HMOA 10/15: PF=500, cost=[3742,7198], sat=[7.9,13.9], 80s
  [n40w80_003] n40w80_003 noLS 1/15: PF=446, cost=[5061,5061], sat=[0.0,0.0], 51s
  [n60w80_002] n60w80_002 HMOA 5/15: PF=500, cost=[6310,7168], sat=[3.6,7.0], 124s
  [n60w80_001] n60w80_001 HMOA 6/15: PF=500, cost=[6170,11670], sat=[10.0,16.8], 171s
  [n20w80_005] n20w80_005 HMOA 10/15: PF=500, cost=[3907,6486], sat=[1.0,14.0], 89s
  [n20w80_003] n20w80_003 HMOA 13/15: PF=500, cost=[3838,4079], sat=[1.1,7.0], 57s
  [n80w80_005] n80w80_005 HMOA 4/15: PF=500, cost=[7844,10794], sat=[7.9,28.6], 273s
  [n40w80_005] n40w80_005 HMOA 9/15: PF=500, cost=[5493,10744], sat=[14.3,19.1], 92s
  [n40w80_001] n40w80_001 HMOA 12/15: PF=500, cost=[6136,6286], sat=[0.8,7.0], 84s
  [n40w80_003] n40w80_003 noLS 2/15: PF=500, cost=[5005,8486], sat=[0.0,1.0], 67s
  [n40w80_004] n40w80_004 HMOA 9/15: PF=500, cost=[5172,9858], sat=[1.6,6.0], 132s
  [n20w80_001] n20w80_001 HMOA 11/15: PF=500, cost=[3948,8193], sat=[2.0,13.7], 101s
  [n60w80_003] n60w80_003 HMOA 6/15: PF=500, cost=[7033,8239], sat=[11.1,19.8], 136s
  [n80w80_002] n80w80_002 HMOA 4/15: PF=500, cost=[8655,10729], sat=[7.9,17.9], 196s
  [n20w80_004] n20w80_004 HMOA 11/15: PF=500, cost=[3729,7666], sat=[7.3,13.7], 98s
  [n40w80_002] n40w80_002 HMOA 9/15: PF=500, cost=[4340,7662], sat=[8.0,15.0], 139s
  [n80w80_001] n80w80_001 HMOA 6/15: PF=500, cost=[7282,16419], sat=[4.0,12.3], 151s
  [n40w80_001] n40w80_001 HMOA 13/15: PF=500, cost=[6597,6846], sat=[7.0,8.0], 47s
  [n20w80_002] n20w80_002 HMOA 11/15: PF=500, cost=[3462,10942], sat=[6.3,10.9], 119s
  [n60w80_002] n60w80_002 HMOA 6/15: PF=500, cost=[6380,6869], sat=[3.6,6.7], 108s
  [n20w80_005] n20w80_005 HMOA 11/15: PF=500, cost=[3931,6393], sat=[1.0,14.0], 97s
  [n60w80_004] n60w80_004 HMOA 5/15: PF=500, cost=[6908,9646], sat=[4.7,17.6], 204s
  [n20w80_003] n20w80_003 HMOA 14/15: PF=500, cost=[4239,9485], sat=[2.0,11.0], 84s
  [n60w80_005] n60w80_005 HMOA 4/15: PF=500, cost=[6006,14101], sat=[5.0,21.0], 196s
  [n60w80_001] n60w80_001 HMOA 7/15: PF=500, cost=[6279,9181], sat=[10.2,13.9], 121s
